#EXPORTTYPE:                 ;ALL                                                                                                                        
#FILE:                       ;2023-07-03_NaNO3KNO3_ALassII_Hanke_100-300›C_10Kxmin-1_2Zyklen_N2-20-20_Al-pierced.ngb-sd7                                 
#FORMAT:                     ;NETZSCH5                                                                                                                   
#FTYPE:                      ;ASCII                                                                                                                      
#IDENTITY:                   ;2023-07-03                                                                                                                 
#DECIMAL:                    ;COMMA                                                                                                                      
#SEPARATOR:                  ;SEMICOLON                                                                                                                  
#MTYPE:                      ;DSC                                                                                                                        
#INSTRUMENT:                 ;NETZSCH DSC 204F1 Phoenix                                                                                                  
#PROJECT:                    ;                                                                                                                           
#DATE/TIME:                  ;03.07.2023 15:11:31 (UTC+2)                                                                                                
#CORR. FILE:                 ;                                                                                                                           
#TEMPCAL:                    ;26-04-2022 07:47                                                                                                           
#SENSITIVITY:                ;26-04-2022 07:40                                                                                                           
#LABORATORY:                 ;H221                                                                                                                       
#OPERATOR:                   ;AH                                                                                                                         
#REMARK:                     ;Teststand: ALass II / 03.07.2023 Jonas Tombrink / Probe nach Erstbe?llung / 50:50 mol% NaNO3:KNO3 / 45,7:54,3 wt% NaNO3:NO3
#SAMPLE:                     ;NaNO3KNO3                                                                                                                  
#SAMPLE MASS /mg:            ;10,719                                                                                                                     
#MATERIAL:                   ;NaNO3KNO3                                                                                                                  
#REFERENCE:                  ;-----                                                                                                                      
#REFERENCE MASS /mg:         ;0                                                                                                                          
#TYPE OF CRUCIBLE:           ;Standard Al 25 ‘l, pierced lid                                                                                             
#SAMPLE CRUCIBLE MASS /mg:   ;39,961                                                                                                                     
#REFERENCE CRUCIBLE MASS /mg:;39,497                                                                                                                     
#PURGE 2 MFC:                ;NITROGEN,250,0 ml/min                                                                                                      
#PROTECTIVE MFC:             ;NITROGEN,250,0 ml/min                                                                                                      
#M.RANGE /‘V:                ;5000                                                                                                                       
#TAU-R:                      ;---                                                                                                                        
#CORR. CODE:                 ;000                                                                                                                        
#EXO:                        ;-1                                                                                                                         
#RANGE:                      ;25›C....300›C/-10,0....10,0K/min                                                                                           
#SEGMENT:                    ;S1-4/4                                                                                                                     
#SEG. 1:                     ;25›C/10,0(K/min)/300›C                                                                                                     
#SEG. 2:                     ;300›C/10,0(K/min)/25›C                                                                                                     
#SEG. 3:                     ;25›C/10,0(K/min)/300›C                                                                                                     
#SEG. 4:                     ;300›C/10,0(K/min)/25›C                                                                                                     

#*RESULTS:;File;Segment;Result;Unit;Y_value;Unit;Range_Xmin;Unit;Range_Xmax;Unit;Range_Ymin;Unit;Range_Ymax;Unit

##Temp./›C;Time/min;DSC/(mW/mg);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 61,83421; 58,71333;      0,18796;22,00000;22,00000;3,76474;3
 61,85112; 58,71500;      0,18797;22,00000;22,00000;3,76470;3
 61,86801; 58,71667;      0,18799;22,00000;22,00000;3,76465;3
 61,88490; 58,71833;      0,18801;22,00000;22,00000;3,76460;3
 61,90180; 58,72000;      0,18802;22,00000;22,00000;3,76455;3
 61,91870; 58,72167;      0,18802;22,00000;21,00000;3,76451;3
 61,93561; 58,72333;      0,18803;22,00000;22,00000;3,76446;3
 61,95251; 58,72500;      0,18803;22,00000;21,00000;3,76441;3
 61,96941; 58,72667;      0,18805;22,00000;22,00000;3,76436;3
 61,98633; 58,72833;      0,18806;22,00000;21,00000;3,76432;3
 62,00324; 58,73000;      0,18808;22,00000;22,00000;3,76427;3
 62,02014; 58,73167;      0,18809;22,00000;22,00000;3,76422;3
 62,03704; 58,73333;      0,18807;22,00000;22,00000;3,76417;3
 62,05394; 58,73500;      0,18806;22,00000;21,00000;3,76412;3
 62,07084; 58,73667;      0,18806;22,00000;21,00000;3,76408;3
 62,08774; 58,73833;      0,18807;22,00000;22,00000;3,76403;3
 62,10463; 58,74000;      0,18805;22,00000;21,00000;3,76398;3
 62,12152; 58,74167;      0,18807;22,00000;21,00000;3,76393;3
 62,13842; 58,74333;      0,18808;22,00000;22,00000;3,76389;3
 62,15531; 58,74500;      0,18810;22,00000;21,00000;3,76384;3
 62,17222; 58,74667;      0,18812;22,00000;22,00000;3,76379;3
 62,18912; 58,74833;      0,18813;22,00000;22,00000;3,76374;3
 62,20601; 58,75000;      0,18815;22,00000;22,00000;3,76370;3
 62,22290; 58,75167;      0,18818;22,00000;22,00000;3,76365;3
 62,23979; 58,75333;      0,18822;22,00000;21,00000;3,76360;3
 62,25667; 58,75500;      0,18824;22,00000;22,00000;3,76355;3
 62,27355; 58,75667;      0,18826;22,00000;22,00000;3,76351;3
 62,29045; 58,75833;      0,18829;22,00000;22,00000;3,76346;3
 62,30734; 58,76000;      0,18829;22,00000;22,00000;3,76341;3
 62,32423; 58,76167;      0,18830;22,00000;21,00000;3,76336;3
 62,34112; 58,76333;      0,18830;23,00000;22,00000;3,76332;3
 62,35800; 58,76500;      0,18831;22,00000;21,00000;3,76327;3
 62,37487; 58,76667;      0,18831;22,00000;21,00000;3,76322;3
 62,39173; 58,76833;      0,18829;22,00000;21,00000;3,76317;3
 62,40859; 58,77000;      0,18830;22,00000;21,00000;3,76312;3
 62,42545; 58,77167;      0,18828;23,00000;21,00000;3,76308;3
 62,44233; 58,77333;      0,18829;22,00000;21,00000;3,76303;3
 62,45921; 58,77500;      0,18829;22,00000;21,00000;3,76298;3
 62,47608; 58,77667;      0,18830;22,00000;22,00000;3,76293;3
 62,49298; 58,77833;      0,18828;22,00000;21,00000;3,76289;3
 62,50985; 58,78000;      0,18829;23,00000;21,00000;3,76284;3
 62,52673; 58,78167;      0,18827;22,00000;22,00000;3,76279;3
 62,54360; 58,78333;      0,18826;22,00000;21,00000;3,76274;3
 62,56048; 58,78500;      0,18826;22,00000;22,00000;3,76270;3
 62,57736; 58,78667;      0,18827;22,00000;21,00000;3,76265;3
 62,59422; 58,78833;      0,18827;22,00000;21,00000;3,76260;3
 62,61107; 58,79000;      0,18828;22,00000;22,00000;3,76255;3
 62,62793; 58,79167;      0,18828;22,00000;21,00000;3,76251;3
 62,64481; 58,79333;      0,18828;22,00000;22,00000;3,76246;3
 62,66169; 58,79500;      0,18829;22,00000;22,00000;3,76241;3
 62,67857; 58,79667;      0,18829;22,00000;22,00000;3,76236;3
 62,69545; 58,79833;      0,18830;22,00000;22,00000;3,76231;3
 62,71234; 58,80000;      0,18830;22,00000;22,00000;3,76227;3
 62,72921; 58,80167;      0,18831;22,00000;22,00000;3,76222;3
 62,74608; 58,80333;      0,18831;22,00000;22,00000;3,76217;3
 62,76296; 58,80500;      0,18830;22,00000;22,00000;3,76212;3
 62,77983; 58,80667;      0,18830;22,00000;22,00000;3,76208;3
 62,79669; 58,80833;      0,18830;22,00000;22,00000;3,76203;3
 62,81356; 58,81000;      0,18831;22,00000;21,00000;3,76198;3
 62,83042; 58,81167;      0,18831;22,00000;21,00000;3,76193;3
 62,84729; 58,81333;      0,18832;22,00000;21,00000;3,76189;3
 62,86416; 58,81500;      0,18828;22,00000;22,00000;3,76184;3
 62,88102; 58,81667;      0,18827;22,00000;21,00000;3,76179;3
 62,89789; 58,81833;      0,18826;22,00000;21,00000;3,76174;3
 62,91476; 58,82000;      0,18826;22,00000;22,00000;3,76170;3
 62,93162; 58,82167;      0,18824;22,00000;22,00000;3,76165;3
 62,94848; 58,82333;      0,18827;22,00000;22,00000;3,76160;3
 62,96533; 58,82500;      0,18827;22,00000;21,00000;3,76155;3
 62,98219; 58,82667;      0,18826;22,00000;21,00000;3,76151;3
 62,99906; 58,82833;      0,18824;22,00000;21,00000;3,76146;3
 63,01593; 58,83000;      0,18823;22,00000;21,00000;3,76141;3
 63,03279; 58,83167;      0,18821;22,00000;21,00000;3,76136;3
 63,04965; 58,83333;      0,18820;22,00000;21,00000;3,76132;3
 63,06652; 58,83500;      0,18820;22,00000;22,00000;3,76127;3
 63,08338; 58,83667;      0,18819;22,00000;22,00000;3,76122;3
 63,10023; 58,83833;      0,18819;22,00000;22,00000;3,76117;3
 63,11708; 58,84000;      0,18820;22,00000;21,00000;3,76112;3
 63,13394; 58,84167;      0,18820;22,00000;21,00000;3,76108;3
 63,15079; 58,84333;      0,18819;22,00000;21,00000;3,76103;3
 63,16764; 58,84500;      0,18819;22,00000;21,00000;3,76098;3
 63,18449; 58,84667;      0,18820;22,00000;21,00000;3,76093;3
 63,20136; 58,84833;      0,18820;22,00000;21,00000;3,76089;3
 63,21821; 58,85000;      0,18819;22,00000;21,00000;3,76084;3
 63,23508; 58,85167;      0,18821;22,00000;21,00000;3,76079;3
 63,25195; 58,85333;      0,18823;22,00000;21,00000;3,76074;3
 63,26883; 58,85500;      0,18826;22,00000;21,00000;3,76070;3
 63,28570; 58,85667;      0,18826;22,00000;21,00000;3,76065;3
 63,30255; 58,85833;      0,18826;22,00000;22,00000;3,76060;3
 63,31940; 58,86000;      0,18827;22,00000;21,00000;3,76055;3
 63,33626; 58,86167;      0,18827;22,00000;21,00000;3,76051;3
 63,35312; 58,86333;      0,18828;22,00000;22,00000;3,76046;3
 63,36998; 58,86500;      0,18828;22,00000;22,00000;3,76041;3
 63,38683; 58,86667;      0,18827;22,00000;21,00000;3,76036;3
 63,40370; 58,86833;      0,18827;22,00000;21,00000;3,76031;3
 63,42055; 58,87000;      0,18828;22,00000;21,00000;3,76027;3
 63,43740; 58,87167;      0,18826;22,00000;22,00000;3,76022;3
 63,45427; 58,87333;      0,18827;22,00000;22,00000;3,76017;3
 63,47113; 58,87500;      0,18827;22,00000;22,00000;3,76012;3
 63,48798; 58,87667;      0,18829;22,00000;22,00000;3,76008;3
 63,50484; 58,87833;      0,18828;22,00000;22,00000;3,76003;3
 63,52170; 58,88000;      0,18826;22,00000;21,00000;3,75998;3
 63,53855; 58,88167;      0,18827;22,00000;21,00000;3,75993;3
 63,55540; 58,88333;      0,18825;22,00000;22,00000;3,75989;3
 63,57224; 58,88500;      0,18826;22,00000;22,00000;3,75984;3
 63,58909; 58,88667;      0,18826;22,00000;22,00000;3,75979;3
 63,60595; 58,88833;      0,18827;22,00000;22,00000;3,75974;3
 63,62279; 58,89000;      0,18827;22,00000;22,00000;3,75970;3
 63,63964; 58,89167;      0,18828;22,00000;22,00000;3,75965;3
 63,65649; 58,89333;      0,18826;22,00000;22,00000;3,75960;3
 63,67332; 58,89500;      0,18828;22,00000;22,00000;3,75955;3
 63,69016; 58,89667;      0,18829;22,00000;21,00000;3,75950;3
 63,70699; 58,89833;      0,18831;22,00000;21,00000;3,75946;3
 63,72384; 58,90000;      0,18832;22,00000;21,00000;3,75941;3
 63,74069; 58,90167;      0,18832;23,00000;21,00000;3,75936;3
 63,75753; 58,90333;      0,18833;22,00000;21,00000;3,75931;3
 63,77438; 58,90500;      0,18831;22,00000;22,00000;3,75927;3
 63,79124; 58,90667;      0,18832;22,00000;21,00000;3,75922;3
 63,80807; 58,90833;      0,18830;22,00000;22,00000;3,75917;3
 63,82491; 58,91000;      0,18831;22,00000;22,00000;3,75912;3
 63,84174; 58,91167;      0,18829;22,00000;22,00000;3,75908;3
 63,85857; 58,91333;      0,18828;22,00000;22,00000;3,75903;3
 63,87540; 58,91500;      0,18828;22,00000;22,00000;3,75898;3
 63,89222; 58,91667;      0,18827;22,00000;21,00000;3,75893;3
 63,90907; 58,91833;      0,18827;22,00000;22,00000;3,75889;3
 63,92592; 58,92000;      0,18826;22,00000;22,00000;3,75884;3
 63,94277; 58,92167;      0,18826;22,00000;22,00000;3,75879;3
 63,95961; 58,92333;      0,18825;22,00000;22,00000;3,75874;3
 63,97645; 58,92500;      0,18825;22,00000;22,00000;3,75870;3
 63,99329; 58,92667;      0,18825;22,00000;22,00000;3,75865;3
 64,01012; 58,92833;      0,18826;22,00000;22,00000;3,75860;3
 64,02694; 58,93000;      0,18826;22,00000;22,00000;3,75855;3
 64,04378; 58,93167;      0,18827;22,00000;21,00000;3,75850;3
 64,06061; 58,93333;      0,18829;22,00000;22,00000;3,75846;3
 64,07745; 58,93500;      0,18829;22,00000;22,00000;3,75841;3
 64,09429; 58,93667;      0,18830;22,00000;22,00000;3,75836;3
 64,11113; 58,93833;      0,18830;22,00000;22,00000;3,75831;3
 64,12798; 58,94000;      0,18831;22,00000;21,00000;3,75827;3
 64,14483; 58,94167;      0,18831;22,00000;22,00000;3,75822;3
 64,16167; 58,94333;      0,18832;22,00000;21,00000;3,75817;3
 64,17850; 58,94500;      0,18830;23,00000;22,00000;3,75812;3
 64,19536; 58,94667;      0,18829;22,00000;22,00000;3,75808;3
 64,21221; 58,94833;      0,18827;22,00000;22,00000;3,75803;3
 64,22906; 58,95000;      0,18826;22,00000;22,00000;3,75798;3
 64,24591; 58,95167;      0,18824;22,00000;22,00000;3,75793;3
 64,26274; 58,95333;      0,18823;22,00000;21,00000;3,75789;3
 64,27958; 58,95500;      0,18821;22,00000;22,00000;3,75784;3
 64,29642; 58,95667;      0,18820;22,00000;22,00000;3,75779;3
 64,31326; 58,95833;      0,18820;23,00000;22,00000;3,75774;3
 64,33011; 58,96000;      0,18821;22,00000;22,00000;3,75769;3
 64,34695; 58,96167;      0,18821;22,00000;22,00000;3,75765;3
 64,36379; 58,96333;      0,18822;22,00000;22,00000;3,75760;3
 64,38062; 58,96500;      0,18822;22,00000;22,00000;3,75755;3
 64,39745; 58,96667;      0,18823;22,00000;22,00000;3,75750;3
 64,41428; 58,96833;      0,18825;22,00000;22,00000;3,75746;3
 64,43113; 58,97000;      0,18827;22,00000;22,00000;3,75741;3
 64,44798; 58,97167;      0,18830;22,00000;22,00000;3,75736;3
 64,46483; 58,97333;      0,18832;23,00000;21,00000;3,75731;3
 64,48169; 58,97500;      0,18832;22,00000;21,00000;3,75727;3
 64,49854; 58,97667;      0,18835;22,00000;21,00000;3,75722;3
 64,51538; 58,97833;      0,18837;22,00000;22,00000;3,75717;3
 64,53221; 58,98000;      0,18839;22,00000;22,00000;3,75712;3
 64,54905; 58,98167;      0,18842;22,00000;22,00000;3,75707;3
 64,56590; 58,98333;      0,18844;22,00000;22,00000;3,75703;3
 64,58276; 58,98500;      0,18846;22,00000;21,00000;3,75698;3
 64,59960; 58,98667;      0,18849;22,00000;21,00000;3,75693;3
 64,61645; 58,98833;      0,18853;22,00000;22,00000;3,75688;3
 64,63331; 58,99000;      0,18867;22,00000;22,00000;3,75684;3
 64,65017; 58,99167;      0,18869;22,00000;22,00000;3,75679;3
 64,66704; 58,99333;      0,18869;22,00000;22,00000;3,75674;3
 64,68389; 58,99500;      0,18870;22,00000;22,00000;3,75669;3
 64,70074; 58,99667;      0,18868;22,00000;22,00000;3,75664;3
 64,71759; 58,99833;      0,18867;23,00000;22,00000;3,75660;3
 64,73445; 59,00000;      0,18865;22,00000;22,00000;3,75655;3
 64,75131; 59,00167;      0,18866;22,00000;21,00000;3,75650;3
 64,76817; 59,00333;      0,18864;22,00000;22,00000;3,75645;3
 64,78502; 59,00500;      0,18865;22,00000;22,00000;3,75641;3
 64,80188; 59,00667;      0,18865;22,00000;22,00000;3,75636;3
 64,81874; 59,00833;      0,18866;22,00000;22,00000;3,75631;3
 64,83561; 59,01000;      0,18866;22,00000;22,00000;3,75626;3
 64,85246; 59,01167;      0,18868;22,00000;22,00000;3,75622;3
 64,86931; 59,01333;      0,18869;22,00000;22,00000;3,75617;3
 64,88617; 59,01500;      0,18869;22,00000;21,00000;3,75612;3
 64,90302; 59,01667;      0,18868;22,00000;22,00000;3,75607;3
 64,91987; 59,01833;      0,18868;22,00000;21,00000;3,75602;3
 64,93672; 59,02000;      0,18869;22,00000;21,00000;3,75598;3
 64,95356; 59,02167;      0,18869;22,00000;21,00000;3,75593;3
 64,97041; 59,02333;      0,18870;22,00000;21,00000;3,75588;3
 64,98728; 59,02500;      0,18872;22,00000;22,00000;3,75583;3
 65,00415; 59,02667;      0,18872;22,00000;22,00000;3,75579;3
 65,02102; 59,02833;      0,18873;22,00000;22,00000;3,75574;3
 65,03788; 59,03000;      0,18873;22,00000;22,00000;3,75569;3
 65,05474; 59,03167;      0,18874;22,00000;21,00000;3,75564;3
 65,07160; 59,03333;      0,18874;22,00000;21,00000;3,75559;3
 65,08848; 59,03500;      0,18875;22,00000;22,00000;3,75555;3
 65,10535; 59,03667;      0,18875;22,00000;21,00000;3,75550;3
 65,12221; 59,03833;      0,18874;22,00000;21,00000;3,75545;3
 65,13907; 59,04000;      0,18874;22,00000;21,00000;3,75540;3
 65,15593; 59,04167;      0,18876;22,00000;21,00000;3,75536;3
 65,17279; 59,04333;      0,18879;22,00000;21,00000;3,75531;3
 65,18968; 59,04500;      0,18879;22,00000;21,00000;3,75526;3
 65,20655; 59,04667;      0,18880;22,00000;21,00000;3,75521;3
 65,22342; 59,04833;      0,18880;22,00000;21,00000;3,75516;3
 65,24029; 59,05000;      0,18880;22,00000;21,00000;3,75512;3
 65,25716; 59,05167;      0,18881;22,00000;21,00000;3,75507;3
 65,27402; 59,05333;      0,18881;22,00000;21,00000;3,75502;3
 65,29087; 59,05500;      0,18882;22,00000;21,00000;3,75497;3
 65,30771; 59,05667;      0,18882;22,00000;22,00000;3,75493;3
 65,32457; 59,05833;      0,18884;22,00000;21,00000;3,75488;3
 65,34145; 59,06000;      0,18885;22,00000;22,00000;3,75483;3
 65,35832; 59,06167;      0,18885;22,00000;21,00000;3,75478;3
 65,37518; 59,06333;      0,18890;22,00000;22,00000;3,75473;3
 65,39205; 59,06500;      0,18892;22,00000;22,00000;3,75469;3
 65,40892; 59,06667;      0,18894;22,00000;22,00000;3,75464;3
 65,42579; 59,06833;      0,18895;22,00000;21,00000;3,75459;3
 65,44265; 59,07000;      0,18895;22,00000;21,00000;3,75454;3
 65,45952; 59,07167;      0,18894;23,00000;21,00000;3,75449;3
 65,47638; 59,07333;      0,18894;22,00000;21,00000;3,75445;3
 65,49324; 59,07500;      0,18895;22,00000;21,00000;3,75440;3
 65,51011; 59,07667;      0,18897;22,00000;21,00000;3,75435;3
 65,52698; 59,07833;      0,18897;22,00000;22,00000;3,75430;3
 65,54384; 59,08000;      0,18898;22,00000;22,00000;3,75426;3
 65,56070; 59,08167;      0,18898;22,00000;21,00000;3,75421;3
 65,57756; 59,08333;      0,18899;22,00000;21,00000;3,75416;3
 65,59442; 59,08500;      0,18899;22,00000;21,00000;3,75411;3
 65,61130; 59,08667;      0,18900;22,00000;21,00000;3,75406;3
 65,62817; 59,08833;      0,18898;22,00000;21,00000;3,75402;3
 65,64502; 59,09000;      0,18897;22,00000;21,00000;3,75397;3
 65,66188; 59,09167;      0,18895;22,00000;22,00000;3,75392;3
 65,67876; 59,09333;      0,18894;22,00000;21,00000;3,75387;3
 65,69562; 59,09500;      0,18894;22,00000;21,00000;3,75382;3
 65,71249; 59,09667;      0,18895;22,00000;22,00000;3,75378;3
 65,72936; 59,09833;      0,18895;22,00000;21,00000;3,75373;3
 65,74624; 59,10000;      0,18897;22,00000;22,00000;3,75368;3
 65,76311; 59,10167;      0,18900;22,00000;22,00000;3,75363;3
 65,77998; 59,10333;      0,18902;22,00000;22,00000;3,75359;3
 65,79683; 59,10500;      0,18904;22,00000;21,00000;3,75354;3
 65,81370; 59,10667;      0,18909;22,00000;21,00000;3,75349;3
 65,83056; 59,10833;      0,18911;22,00000;21,00000;3,75344;3
 65,84744; 59,11000;      0,18913;22,00000;21,00000;3,75339;3
 65,86431; 59,11167;      0,18917;22,00000;21,00000;3,75335;3
 65,88119; 59,11333;      0,18920;22,00000;22,00000;3,75330;3
 65,89807; 59,11500;      0,18924;22,00000;22,00000;3,75325;3
 65,91494; 59,11667;      0,18926;22,00000;22,00000;3,75320;3
 65,93182; 59,11833;      0,18929;22,00000;22,00000;3,75315;3
 65,94869; 59,12000;      0,18931;22,00000;21,00000;3,75311;3
 65,96554; 59,12167;      0,18931;22,00000;22,00000;3,75306;3
 65,98239; 59,12333;      0,18934;22,00000;22,00000;3,75301;3
 65,99925; 59,12500;      0,18932;22,00000;22,00000;3,75296;3
 66,01610; 59,12667;      0,18933;22,00000;21,00000;3,75292;3
 66,03298; 59,12833;      0,18933;22,00000;21,00000;3,75287;3
 66,04983; 59,13000;      0,18934;22,00000;22,00000;3,75282;3
 66,06670; 59,13167;      0,18934;22,00000;22,00000;3,75277;3
 66,08356; 59,13333;      0,18936;23,00000;21,00000;3,75272;3
 66,10042; 59,13500;      0,18937;22,00000;21,00000;3,75268;3
 66,11727; 59,13667;      0,18937;22,00000;21,00000;3,75263;3
 66,13413; 59,13833;      0,18938;22,00000;22,00000;3,75258;3
 66,15098; 59,14000;      0,18938;22,00000;21,00000;3,75253;3
 66,16784; 59,14167;      0,18937;22,00000;21,00000;3,75248;3
 66,18471; 59,14333;      0,18937;22,00000;22,00000;3,75244;3
 66,20157; 59,14500;      0,18938;22,00000;21,00000;3,75239;3
 66,21844; 59,14667;      0,18938;22,00000;22,00000;3,75234;3
 66,23529; 59,14833;      0,18938;22,00000;21,00000;3,75229;3
 66,25215; 59,15000;      0,18939;22,00000;21,00000;3,75224;3
 66,26900; 59,15167;      0,18937;22,00000;22,00000;3,75220;3
 66,28585; 59,15333;      0,18936;22,00000;21,00000;3,75215;3
 66,30270; 59,15500;      0,18938;22,00000;21,00000;3,75210;3
 66,31957; 59,15667;      0,18943;22,00000;22,00000;3,75205;3
 66,33643; 59,15833;      0,18953;22,00000;21,00000;3,75201;3
 66,35328; 59,16000;      0,18957;22,00000;22,00000;3,75196;3
 66,37013; 59,16167;      0,18961;22,00000;21,00000;3,75191;3
 66,38699; 59,16333;      0,18963;22,00000;20,00000;3,75186;3
 66,40384; 59,16500;      0,18966;22,00000;21,00000;3,75181;3
 66,42071; 59,16667;      0,18966;22,00000;21,00000;3,75177;3
 66,43758; 59,16833;      0,18967;22,00000;22,00000;3,75172;3
 66,45444; 59,17000;      0,18967;22,00000;22,00000;3,75167;3
 66,47129; 59,17167;      0,18967;22,00000;21,00000;3,75162;3
 66,48814; 59,17333;      0,18970;22,00000;22,00000;3,75157;3
 66,50500; 59,17500;      0,18972;22,00000;21,00000;3,75153;3
 66,52185; 59,17667;      0,18974;22,00000;22,00000;3,75148;3
 66,53869; 59,17833;      0,18977;22,00000;22,00000;3,75143;3
 66,55553; 59,18000;      0,18979;22,00000;22,00000;3,75138;3
 66,57238; 59,18167;      0,18983;22,00000;22,00000;3,75134;3
 66,58921; 59,18333;      0,18984;22,00000;22,00000;3,75129;3
 66,60604; 59,18500;      0,18986;22,00000;22,00000;3,75124;3
 66,62288; 59,18667;      0,18987;22,00000;22,00000;3,75119;3
 66,63974; 59,18833;      0,18987;22,00000;22,00000;3,75114;3
 66,65658; 59,19000;      0,18987;22,00000;22,00000;3,75110;3
 66,67342; 59,19167;      0,18990;22,00000;21,00000;3,75105;3
 66,69026; 59,19333;      0,18992;22,00000;21,00000;3,75100;3
 66,70710; 59,19500;      0,18994;22,00000;21,00000;3,75095;3
 66,72395; 59,19667;      0,18995;22,00000;21,00000;3,75090;3
 66,74080; 59,19833;      0,18997;22,00000;21,00000;3,75086;3
 66,75764; 59,20000;      0,18998;22,00000;22,00000;3,75081;3
 66,77450; 59,20167;      0,18998;22,00000;22,00000;3,75076;3
 66,79133; 59,20333;      0,18999;22,00000;22,00000;3,75071;3
 66,80816; 59,20500;      0,19001;22,00000;21,00000;3,75067;3
 66,82498; 59,20667;      0,19003;22,00000;22,00000;3,75062;3
 66,84183; 59,20833;      0,19004;22,00000;22,00000;3,75057;3
 66,85868; 59,21000;      0,19004;22,00000;22,00000;3,75052;3
 66,87551; 59,21167;      0,19005;22,00000;22,00000;3,75047;3
 66,89236; 59,21333;      0,19003;22,00000;21,00000;3,75043;3
 66,90922; 59,21500;      0,19002;22,00000;22,00000;3,75038;3
 66,92607; 59,21667;      0,19002;22,00000;21,00000;3,75033;3
 66,94291; 59,21833;      0,19001;22,00000;21,00000;3,75028;3
 66,95975; 59,22000;      0,19001;22,00000;22,00000;3,75023;3
 66,97660; 59,22167;      0,19003;22,00000;21,00000;3,75019;3
 66,99344; 59,22333;      0,19004;22,00000;21,00000;3,75014;3
 67,01028; 59,22500;      0,19006;22,00000;21,00000;3,75009;3
 67,02712; 59,22667;      0,19008;22,00000;21,00000;3,75004;3
 67,04397; 59,22833;      0,19009;23,00000;21,00000;3,75000;3
 67,06083; 59,23000;      0,19011;22,00000;22,00000;3,74995;3
 67,07767; 59,23167;      0,19014;22,00000;21,00000;3,74990;3
 67,09450; 59,23333;      0,19016;22,00000;22,00000;3,74985;3
 67,11133; 59,23500;      0,19016;22,00000;21,00000;3,74980;3
 67,12816; 59,23667;      0,19019;22,00000;21,00000;3,74976;3
 67,14498; 59,23833;      0,19021;22,00000;22,00000;3,74971;3
 67,16183; 59,24000;      0,19021;22,00000;21,00000;3,74966;3
 67,17867; 59,24167;      0,19022;22,00000;22,00000;3,74961;3
 67,19551; 59,24333;      0,19022;22,00000;22,00000;3,74956;3
 67,21234; 59,24500;      0,19023;22,00000;22,00000;3,74952;3
 67,22916; 59,24667;      0,19025;22,00000;22,00000;3,74947;3
 67,24598; 59,24833;      0,19026;22,00000;22,00000;3,74942;3
 67,26281; 59,25000;      0,19026;22,00000;21,00000;3,74937;3
 67,27964; 59,25167;      0,19026;22,00000;22,00000;3,74932;3
 67,29649; 59,25333;      0,19025;22,00000;21,00000;3,74928;3
 67,31332; 59,25500;      0,19024;22,00000;22,00000;3,74923;3
 67,33017; 59,25667;      0,19024;22,00000;22,00000;3,74918;3
 67,34699; 59,25833;      0,19024;22,00000;22,00000;3,74913;3
 67,36382; 59,26000;      0,19025;22,00000;22,00000;3,74909;3
 67,38064; 59,26167;      0,19025;22,00000;22,00000;3,74904;3
 67,39747; 59,26333;      0,19026;22,00000;22,00000;3,74899;3
 67,41430; 59,26500;      0,19026;22,00000;22,00000;3,74894;3
 67,43112; 59,26667;      0,19027;22,00000;22,00000;3,74889;3
 67,44794; 59,26833;      0,19027;23,00000;22,00000;3,74885;3
 67,46478; 59,27000;      0,19027;22,00000;21,00000;3,74880;3
 67,48159; 59,27167;      0,19030;22,00000;21,00000;3,74875;3
 67,49843; 59,27333;      0,19030;22,00000;21,00000;3,74870;3
 67,51526; 59,27500;      0,19031;22,00000;22,00000;3,74865;3
 67,53208; 59,27667;      0,19031;22,00000;22,00000;3,74861;3
 67,54890; 59,27833;      0,19032;22,00000;22,00000;3,74856;3
 67,56573; 59,28000;      0,19032;22,00000;22,00000;3,74851;3
 67,58255; 59,28167;      0,19032;22,00000;22,00000;3,74846;3
 67,59938; 59,28333;      0,19033;22,00000;22,00000;3,74842;3
 67,61621; 59,28500;      0,19031;22,00000;22,00000;3,74837;3
 67,63302; 59,28667;      0,19032;22,00000;21,00000;3,74832;3
 67,64985; 59,28833;      0,19032;22,00000;21,00000;3,74827;3
 67,66667; 59,29000;      0,19033;22,00000;21,00000;3,74822;3
 67,68349; 59,29167;      0,19033;22,00000;22,00000;3,74818;3
 67,70031; 59,29333;      0,19034;22,00000;22,00000;3,74813;3
 67,71712; 59,29500;      0,19034;22,00000;22,00000;3,74808;3
 67,73394; 59,29667;      0,19033;22,00000;22,00000;3,74803;3
 67,75078; 59,29833;      0,19031;22,00000;22,00000;3,74798;3
 67,76760; 59,30000;      0,19032;22,00000;22,00000;3,74794;3
 67,78443; 59,30167;      0,19032;22,00000;21,00000;3,74789;3
 67,80125; 59,30333;      0,19032;22,00000;22,00000;3,74784;3
 67,81807; 59,30500;      0,19033;22,00000;21,00000;3,74779;3
 67,83491; 59,30667;      0,19031;22,00000;21,00000;3,74774;3
 67,85173; 59,30833;      0,19032;22,00000;21,00000;3,74770;3
 67,86855; 59,31000;      0,19030;22,00000;21,00000;3,74765;3
 67,88536; 59,31167;      0,19031;22,00000;22,00000;3,74760;3
